f,s,d,N,pi_s,K,theta,w_p,w_e,v
24,4,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,5,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,6,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,7,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,8,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,9,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
24,10,9,10000,1.4,1,0.1578444450048203,0.0391492631443868,0.9461270922517988,[1.]
25,1,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,2,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,3,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,4,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,5,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,6,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,7,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,8,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,9,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
25,10,9,10000,1.4,4,0.3525640904655142,0.2999634766398298,0.7948764723365115,[0.00687129 0.73623899 0.16598636 0.09090336]
26,1,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,2,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,3,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,4,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,5,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,6,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,7,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,8,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,9,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
26,10,9,10000,1.4,6,0.9853806140731336,0.6168707662129589,0.8602572961880676,[0.21379439 0.1361919  0.12376496 0.09395374 0.13417091 0.29812409]
27,1,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,2,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,3,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,4,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,5,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,6,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,7,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,8,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,9,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
27,10,9,10000,1.4,6,0.3398291107959577,0.7422821545284419,0.890113674415768,[0.02084363 0.08063923 0.23470177 0.12532586 0.26297306 0.27551645]
28,1,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,2,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,3,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,4,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,5,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,6,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,7,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,8,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,9,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
28,10,9,10000,1.4,2,0.8553778791825274,0.964886249280206,0.7962138258625595,[0.52985043 0.47014957]
29,1,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,2,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,3,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,4,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,5,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,6,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,7,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,8,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,9,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
29,10,9,10000,1.4,2,0.0999469853867223,0.0312610080882858,0.8278950551022146,[0.62061131 0.37938869]
30,1,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,2,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,3,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,4,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,5,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,6,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,7,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,8,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,9,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
30,10,9,10000,1.4,6,0.6722869565717625,0.23780791266494,0.8959427296746527,[0.13981929 0.08534734 0.34849331 0.01092438 0.35312784 0.06228784]
31,1,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,2,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,3,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,4,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,5,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,6,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,7,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,8,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,9,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
31,10,9,10000,1.6,2,0.826714731877185,0.3789807026593627,0.91114181063628,[0.2636279 0.7363721]
32,1,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,2,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,3,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,4,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,5,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,6,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,7,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,8,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,9,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
32,10,9,10000,1.6,6,0.4942841204476705,0.7936156225707437,0.8737125825360873,[0.80553556 0.04744269 0.01412854 0.10649466 0.01780613 0.00859241]
33,1,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,2,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,3,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,4,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,5,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,6,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,7,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,8,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,9,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
33,10,9,10000,1.6,6,0.365647567319447,0.0953291483090783,0.8756431091098683,[0.21525481 0.09654544 0.06138336 0.38509855 0.13075737 0.11096046]
34,1,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,2,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,3,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,4,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,5,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,6,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,7,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,8,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,9,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
34,10,9,10000,1.6,6,0.729967508908826,0.1945019516098612,0.8737535851654126,[0.13987037 0.24704511 0.08165007 0.32665046 0.16716702 0.03761697]
35,1,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,2,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,3,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,4,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,5,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,6,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,7,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,8,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,9,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
35,10,9,10000,1.6,2,0.1476144377977865,0.5019253839850748,0.8854850805436165,[0.44174171 0.55825829]
36,1,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,2,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,3,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,4,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,5,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,6,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,7,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,8,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,9,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
36,10,9,10000,1.6,1,0.2263104156649074,0.4569327330265044,0.919433789140932,[1.]
37,1,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,2,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,3,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,4,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,5,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,6,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,7,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,8,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,9,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
37,10,9,10000,1.6,1,0.9710694874867024,0.3535845691347268,0.8105109713197722,[1.]
38,1,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,2,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,3,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,4,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,5,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,6,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,7,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,8,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,9,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
38,10,9,10000,1.6,2,0.9015491945237024,0.0609891133285873,0.836258028724252,[0.9795265 0.0204735]
39,1,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,2,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,3,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,4,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,5,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,6,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,7,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,8,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,9,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
39,10,9,10000,1.6,2,0.6976432190966396,0.3516454669570275,0.8205064343117748,[0.81218278 0.18781722]
40,1,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,2,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,3,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,4,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,5,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,6,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,7,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,8,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,9,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
40,10,9,10000,1.6,1,0.048723165258078,0.6952926762796192,0.9038620337520183,[1.]
41,1,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,2,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,3,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,4,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,5,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,6,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,7,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,8,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,9,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
41,10,9,10000,1.8,4,0.138607026033954,0.3368815156473517,0.7967894124332091,[0.33898509 0.03674365 0.00895361 0.61531765]
42,1,9,10000,1.8,1,0.7451352084803813,0.95648741125365,0.7897043676768887,[1.]
42,2,9,10000,1.8,1,0.7451352084803813,0.95648741125365,0.7897043676768887,[1.]
42,3,9,10000,1.8,1,0.7451352084803813,0.95648741125365,0.7897043676768887,[1.]
42,4,9,10000,1.8,1,0.7451352084803813,0.95648741125365,0.7897043676768887,[1.]
