f,s,d,N,pi_s,K,theta,w_p,w_e,v
23,8,9,10000,1.4,2,0.1274740104891181,0.9252598396415822,0.8599729932677578,[0.43005647 0.56994353]
23,9,9,10000,1.4,2,0.1274740104891181,0.9252598396415822,0.8599729932677578,[0.43005647 0.56994353]
23,10,9,10000,1.4,2,0.1274740104891181,0.9252598396415822,0.8599729932677578,[0.43005647 0.56994353]
24,1,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,2,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,3,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,4,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,5,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,6,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,7,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,8,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,9,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
24,10,9,10000,1.4,4,0.2560357330063403,0.4051236467728135,0.92031001244811,[0.33170791 0.11032523 0.08742935 0.47053751]
25,1,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,2,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,3,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,4,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,5,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,6,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,7,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,8,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,9,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
25,10,9,10000,1.4,1,0.9977252496275448,0.4754102876078394,0.8441841022645457,[1.]
26,1,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,2,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,3,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,4,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,5,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,6,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,7,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,8,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,9,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
26,10,9,10000,1.4,4,0.6376521470936432,0.3290097809873232,0.8184190694338794,[0.05388683 0.16931798 0.63430068 0.14249451]
27,1,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,2,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,3,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,4,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,5,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,6,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,7,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,8,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,9,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
27,10,9,10000,1.4,6,0.1510690243174582,0.1689635041608183,0.8241218351718789,[0.25189959 0.13389039 0.1253401  0.01754496 0.00834286 0.4629821 ]
28,1,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,2,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,3,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,4,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,5,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,6,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,7,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,8,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,9,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
28,10,9,10000,1.4,1,0.2362740752027742,0.2525009805207299,0.752265112341913,[1.]
29,1,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,2,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,3,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,4,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,5,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,6,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,7,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,8,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,9,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
29,10,9,10000,1.4,6,0.9406085543119468,0.0541064314379847,0.8308093198927342,[0.15161983 0.31476453 0.13078359 0.11508349 0.13733919 0.15040938]
30,1,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,2,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,3,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,4,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,5,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,6,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,7,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,8,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,9,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
30,10,9,10000,1.4,1,0.3697123578193632,0.8763614888517522,0.7860546476527295,[1.]
31,1,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,2,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,3,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,4,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,5,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,6,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,7,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,8,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,9,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
31,10,9,10000,1.6,2,0.2213575459464114,0.2208194698814591,0.928943980641861,[0.74872094 0.25127906]
32,1,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,2,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,3,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,4,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,5,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,6,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,7,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,8,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,9,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
32,10,9,10000,1.6,1,0.5380791811244354,0.0868159847023151,0.8151909267389615,[1.]
33,1,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,2,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,3,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,4,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,5,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,6,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,7,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,8,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,9,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
33,10,9,10000,1.6,2,0.8211193412184197,0.2378727374261523,0.7773875769497652,[0.63053477 0.36946523]
34,1,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,2,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,3,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,4,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,5,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,6,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,7,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,8,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,9,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
34,10,9,10000,1.6,6,0.8439634544834447,0.6522125671769905,0.8575617284536169,[0.0991992  0.07219646 0.14576984 0.44466529 0.19802562 0.0401436 ]
35,1,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,2,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,3,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,4,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,5,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,6,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,7,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,8,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,9,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
35,10,9,10000,1.6,2,0.1086506515524285,0.4500012466929212,0.9417334476140482,[0.48146404 0.51853596]
36,1,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,2,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,3,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,4,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,5,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,6,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,7,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,8,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,9,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
36,10,9,10000,1.6,4,0.090167684746156,0.8834924538815704,0.8077260745539627,[0.56176677 0.06178012 0.20600546 0.17044764]
37,1,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,2,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,3,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,4,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,5,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,6,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,7,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,8,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,9,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
37,10,9,10000,1.6,4,0.6733229029904457,0.0966189040956727,0.8748988019302206,[0.19642578 0.28654141 0.30003371 0.2169991 ]
38,1,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,2,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,3,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,4,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,5,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,6,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,7,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,8,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,9,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
38,10,9,10000,1.6,2,0.552053634703754,0.1011868162799524,0.7771000825731154,[0.40263346 0.59736654]
39,1,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,2,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,3,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,4,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,5,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,6,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,7,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,8,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,9,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
39,10,9,10000,1.6,2,0.4559000697918161,0.4731598847865387,0.9223305117437052,[0.48279915 0.51720085]
40,1,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,2,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,3,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,4,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,5,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,6,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,7,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,8,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,9,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
40,10,9,10000,1.6,1,0.130532118061953,0.2936120359094597,0.7772880611897807,[1.]
41,1,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,2,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,3,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,4,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,5,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,6,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,7,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,8,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,9,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
41,10,9,10000,1.8,1,0.8676151733568861,0.7648235131880606,0.7942979138934307,[1.]
42,1,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,2,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,3,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,4,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,5,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,6,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,7,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
42,8,9,10000,1.8,6,0.9823933486569172,0.5434176034528599,0.8525320058150363,[0.06382777 0.06365781 0.32342359 0.03874817 0.1071275  0.40321516]
