f,d,N,pi_s,K,theta,w_p,w_e,v
216,11,20000,1.2,1,0.5475807134136902,0.47072404608425267,0.7996552665611977,[1.]
217,11,20000,1.2,8,0.9317793774726899,0.6324936222228804,0.8493260839780042,"[0.40516818 0.01745552 0.21485757 0.00529517 0.0009822  0.22754313
 0.11618189 0.01251634]"
218,11,20000,1.2,8,0.32740702572554914,0.5467907400727456,0.9048142030591007,"[0.02088294 0.08370169 0.07338814 0.00134526 0.21080187 0.15677912
 0.37531976 0.07778121]"
219,11,20000,1.2,8,0.17268034219235096,0.35194310634040604,0.8809557998150253,"[0.18533051 0.01315598 0.0030807  0.05700963 0.10220318 0.03712875
 0.19632004 0.40577122]"
220,11,20000,1.2,5,0.6446459722167451,0.8242915527566731,0.7712699317444637,[0.24516412 0.41511132 0.05067389 0.17917596 0.10987471]
221,11,20000,1.4,1,0.7826286427410568,0.01813688035689342,0.7650020160291642,[1.]
222,11,20000,1.4,1,0.8155970998703564,0.39705555935838094,0.8375292587570855,[1.]
223,11,20000,1.4,5,0.13201828097409674,0.1485582665155299,0.8883497829301159,[0.31813668 0.03987246 0.00575148 0.38867523 0.24756416]
224,11,20000,1.4,1,0.3883262942490535,0.8144568306279617,0.8185920452732566,[1.]
225,11,20000,1.4,5,0.5935809510682056,0.38632801943653167,0.9305573986254049,[0.01947429 0.59340517 0.00172376 0.16594773 0.21944904]
226,11,20000,1.4,2,0.23379420528909245,0.18820399340452687,0.8265268188480056,[0.75051222 0.24948778]
227,11,20000,1.4,5,0.8699272978594268,0.966941029390633,0.7762581831219941,[0.13567728 0.24031681 0.26482988 0.09526896 0.26390706]
228,11,20000,1.4,5,0.7465462191829061,0.875985528138601,0.9015089971650806,[0.10500104 0.014453   0.13324241 0.28802753 0.45927601]
229,11,20000,1.4,8,0.6971211938006701,0.8478986837557889,0.906739992218113,"[0.08626767 0.03374651 0.2724242  0.04497319 0.21875726 0.09156893
 0.15969306 0.09256917]"
230,11,20000,1.4,8,0.7374335155388865,0.58511046749132,0.8081606560597452,"[0.18798378 0.33106973 0.20523166 0.00120372 0.03653032 0.04693894
 0.17575795 0.0152839 ]"
231,11,20000,1.6,8,0.6471411289775267,0.25411140433711016,0.7719827130752169,"[0.11172967 0.23851466 0.05537692 0.10432682 0.29291308 0.06694097
 0.00537097 0.12482691]"
232,11,20000,1.6,1,0.5687238867510184,0.1451850603971711,0.7571032107244532,[1.]
233,11,20000,1.6,1,0.9409346086142414,0.8069846677893018,0.9038587705309566,[1.]
234,11,20000,1.6,5,0.008594909059051692,0.3550421018455863,0.9086594197222421,"[3.46287547e-01 3.95263866e-01 1.04085858e-01 1.54353411e-01
 9.31811254e-06]"
235,11,20000,1.6,1,0.9898440798961042,0.8573901661010174,0.928899399648925,[1.]
236,11,20000,1.6,2,0.8687763817087154,0.4249289988095644,0.8278659581639908,[0.33061198 0.66938802]
237,11,20000,1.6,8,0.44436545136900263,0.8884820676795955,0.8790990801944654,"[0.0618626  0.03830639 0.09652306 0.01259431 0.28345188 0.11722068
 0.08030499 0.3097361 ]"
238,11,20000,1.6,2,0.6281639275683109,0.011716597508243163,0.8042582206808867,[0.54232522 0.45767478]
239,11,20000,1.6,5,0.5004578880550898,0.5776543013980316,0.7719563266305502,[0.25209026 0.02500489 0.16760134 0.26127686 0.29402665]
240,11,20000,1.6,8,0.3806105224967382,0.32236675496379164,0.8379124041140462,"[0.03711913 0.1500368  0.01805708 0.03973582 0.14273385 0.08069915
 0.51916169 0.01245647]"
241,11,20000,1.8,5,0.6911452386802199,0.19658702205679407,0.8512366243087832,[0.07871111 0.69089445 0.04147164 0.04811723 0.14080556]
242,11,20000,1.8,5,0.33586808964647297,0.858063392059757,0.7553752743428835,[0.0784284  0.07952072 0.13256857 0.33717978 0.37230253]
243,11,20000,1.8,8,0.08864156620024943,0.1463552878068881,0.9318076203978843,"[0.11435266 0.08023312 0.01202311 0.07876385 0.1709269  0.16602738
 0.36383767 0.01383532]"
244,11,20000,1.8,8,0.6791807852553268,0.430278078144419,0.9304565544227614,"[0.21913446 0.3399959  0.21575889 0.07054766 0.04842201 0.00174612
 0.02821752 0.07617745]"
245,11,20000,1.8,2,0.768619428113904,0.9127659802614787,0.8565240051877585,[0.59554121 0.40445879]
246,11,20000,1.8,2,0.5506275818992327,0.8808156327423735,0.7855604531211127,[0.54580839 0.45419161]
247,11,20000,1.8,5,0.8299330510679908,0.08681808338575493,0.9163767651122358,[0.11292537 0.48010623 0.03699977 0.03061531 0.33935332]
248,11,20000,1.8,5,0.010631143539200583,0.3730595057461406,0.8757688856580413,[0.56415269 0.01797552 0.19783644 0.04583552 0.17419983]
249,11,20000,1.8,5,0.018373377815346426,0.729600788160882,0.8997333485147724,[0.3778421  0.00904193 0.40291821 0.14588718 0.06431057]
250,11,20000,1.8,2,0.9503223837645814,0.6214820967058304,0.8435845247806738,[0.4888294 0.5111706]
251,11,40000,1.0,8,0.8634465772306809,0.3524155794707563,0.7720986727766082,"[0.04375341 0.09413859 0.20677741 0.49142713 0.13006639 0.02060806
 0.01201586 0.00121315]"
252,11,40000,1.0,1,0.7279451374722113,0.7858281239716169,0.8374149749261554,[1.]
253,11,40000,1.0,5,0.14684108327802248,0.3058577515787314,0.8998243032392137,[0.0039372  0.40271063 0.03366159 0.4693631  0.09032749]
254,11,40000,1.0,5,0.5692887045416735,0.28450526206733057,0.7739763180987196,[0.35290015 0.03179977 0.04392002 0.20433521 0.36704485]
255,11,40000,1.0,8,0.9800388071750827,0.36252669200601206,0.9215174150380334,"[0.23723597 0.02947395 0.04563163 0.04965736 0.09572576 0.08165678
 0.06515102 0.39546753]"
256,11,40000,1.0,2,0.10047401048436844,0.8005375943213313,0.93805311720683,[0.24270667 0.75729333]
257,11,40000,1.0,2,0.7522365771982418,0.5051974378343899,0.8752879085469174,[0.2084554 0.7915446]
258,11,40000,1.0,2,0.35102638208303827,0.8627190923216853,0.7534593119353666,[0.51099905 0.48900095]
259,11,40000,1.0,1,0.444552681029592,0.35115347537147734,0.8877689055962027,[1.]
260,11,40000,1.0,2,0.03549874937815112,0.8923346056535083,0.817289135312804,[0.03960916 0.96039084]
261,11,40000,1.2,2,0.36091463752629394,0.12191514472313153,0.8015340127135715,[0.64167143 0.35832857]
262,11,40000,1.2,8,0.834735186330093,0.12433176083794209,0.8343908455207608,"[0.20401907 0.15408679 0.17092517 0.0815606  0.07171685 0.09964729
 0.02864837 0.18939586]"
263,11,40000,1.2,1,0.24112009251634958,0.9795637723832427,0.9314864618191012,[1.]
264,11,40000,1.2,5,0.512889489573703,0.801785408607266,0.8232310990728872,[0.30234098 0.11987044 0.10751388 0.08234355 0.38793116]
265,11,40000,1.2,5,0.32332370556451584,0.5603131415715726,0.8173906361906661,[0.34676797 0.29952708 0.01475237 0.26155488 0.0773977 ]
266,11,40000,1.2,2,0.2841671882889596,0.14786032335684554,0.8943749390855074,[0.71838351 0.28161649]
267,11,40000,1.2,1,0.03196461682253671,0.8585750188399167,0.8868823790802959,[1.]
268,11,40000,1.2,5,0.6303743780845651,0.13628216917780972,0.9490672050036162,[0.27658047 0.10837887 0.48476883 0.04543076 0.08484107]
269,11,40000,1.2,2,0.13146774142349626,0.8527663958486484,0.9257637973396539,[0.93806598 0.06193402]
270,11,40000,1.2,8,0.49254946115564924,0.10134872066574352,0.891361809239252,"[0.1138777  0.08232228 0.21696851 0.03339852 0.25123295 0.19510709
 0.05632738 0.05076556]"
271,11,40000,1.4,2,0.002123286504119637,0.668594760476956,0.7571760246650844,[0.20189063 0.79810937]
272,11,40000,1.4,5,0.6835616961591244,0.81115002934956,0.9187313951643389,[0.08059468 0.26096805 0.3674693  0.272064   0.01890398]
273,11,40000,1.4,2,0.18695040335042967,0.4311020207399186,0.7537323486239978,[0.46305313 0.53694687]
274,11,40000,1.4,5,0.6251073624579911,0.48934809296333537,0.8898312749998397,[0.36951036 0.34240476 0.19195605 0.07504249 0.02108634]
275,11,40000,1.4,8,0.4698388012534691,0.16161000608760268,0.9215456414068662,"[0.25491846 0.01855772 0.32526699 0.00518152 0.28997334 0.06118025
 0.00900542 0.03591631]"
276,11,40000,1.4,8,0.5884572735301907,0.0640796315087314,0.8150467045913365,"[0.13945381 0.22289819 0.07832971 0.05165899 0.14114782 0.11027789
 0.24750509 0.00872849]"
277,11,40000,1.4,8,0.24565663568970397,0.7945929283399007,0.8845661041781224,"[0.10488573 0.06191222 0.14567923 0.00332988 0.43829552 0.01887212
 0.056045   0.17098031]"
278,11,40000,1.4,8,0.23465572931346657,0.819490486128664,0.8923587001529047,"[0.20494026 0.09109574 0.14025981 0.09667947 0.15947349 0.08894021
 0.08432502 0.134286  ]"
279,11,40000,1.4,1,0.1862727142635966,0.32072929384232274,0.9065673428231664,[1.]
280,11,40000,1.4,5,0.30755176309234744,0.27160980117675315,0.9374851925635829,[0.20168496 0.03740784 0.0977141  0.43019801 0.23299509]
281,11,40000,1.6,1,0.7461037320576909,0.06015017429259089,0.9440530814587988,[1.]
282,11,40000,1.6,1,0.08965016276607529,0.6903551744070452,0.8818348251898184,[1.]
283,11,40000,1.6,2,0.5776400336565316,0.9383294788691708,0.8844235212935445,[0.55487606 0.44512394]
284,11,40000,1.6,2,0.07502743365085407,0.11327877825986672,0.7752614307913295,[0.40467465 0.59532535]
285,11,40000,1.6,1,0.4723634119807695,0.6428008670928236,0.7605755883841858,[1.]
286,11,40000,1.6,5,0.21349683198567848,0.9683722747607884,0.9473996035888774,[0.30574428 0.11554875 0.05575539 0.05497036 0.46798122]
287,11,40000,1.6,2,0.05961631779846288,0.45575337138087924,0.7799236040851175,[0.71491053 0.28508947]
288,11,40000,1.6,2,0.36063944001090786,0.9140576383173297,0.7819722761567788,[0.73847083 0.26152917]
289,11,40000,1.6,2,0.6244203553444141,0.8357531682485547,0.8881201324032661,[0.02955341 0.97044659]
290,11,40000,1.6,2,0.648054479794659,0.3736629889248012,0.947540560136203,[0.87737905 0.12262095]
291,11,40000,1.8,8,0.04453136781724798,0.9800198204158489,0.8748732787392252,"[0.24670723 0.07510757 0.03539345 0.15817563 0.11835287 0.27686538
 0.04892086 0.040477  ]"
292,11,40000,1.8,5,0.92533807033489,0.30001253387570104,0.7954189397271285,[0.61354919 0.16623417 0.08562366 0.12167443 0.01291854]
293,11,40000,1.8,2,0.7948849057978029,0.44632632922031207,0.9394714187079074,[0.33971857 0.66028143]
294,11,40000,1.8,1,0.8517395194790284,0.6832572272616263,0.8167076119392342,[1.]
295,11,40000,1.8,1,0.006475309546920327,0.2529311827289402,0.8593407563185912,[1.]
296,11,40000,1.8,5,0.5694615270291834,0.9782092911243028,0.9042364552209017,[0.03073472 0.04088505 0.46180212 0.43315151 0.0334266 ]
297,11,40000,1.8,1,0.9204917038837549,0.43835758144863757,0.7926627816846015,[1.]
298,11,40000,1.8,8,0.3655837061478978,0.31541549687774506,0.8752852107057032,"[0.0467993  0.33432154 0.17808891 0.11061369 0.06264086 0.09420557
 0.03472838 0.13860176]"
299,11,40000,1.8,1,0.912775111278382,0.2188388677329582,0.7547880238222389,[1.]
300,11,40000,1.8,1,0.9314925374041177,0.41102666361492074,0.9346702677223664,[1.]
301,12,10000,1.0,9,0.3827921351636371,0.19335371831514292,0.8000833623924141,"[0.01022232 0.22183068 0.01704353 0.24259735 0.04273657 0.00494482
 0.00150555 0.20404992 0.25506927]"
302,12,10000,1.0,1,0.19370362858327939,0.13460785954103024,0.7759796885969918,[1.]
303,12,10000,1.0,9,0.7243006471826527,0.553646698494559,0.9163682931055442,"[0.0163177  0.23332016 0.03255681 0.01517916 0.23418324 0.09355585
 0.11060098 0.11868949 0.14559661]"
304,12,10000,1.0,9,0.390718485510107,0.34272082119070524,0.8715862225323495,"[0.10317215 0.17763903 0.23952091 0.08416664 0.02545909 0.13190355
 0.10039026 0.00306398 0.13468438]"
305,12,10000,1.0,6,0.40445000161735356,0.6788363893359443,0.9078084880618109,[0.03376557 0.21190575 0.25853474 0.10688327 0.20709179 0.18181887]
306,12,10000,1.0,1,0.09710187511897272,0.9253812526957221,0.7726776540043406,[1.]
307,12,10000,1.0,9,0.5126634200428511,0.8276303645538042,0.9278522273045131,"[0.09407251 0.16107263 0.18449937 0.32849131 0.09412439 0.08525293
 0.02521353 0.00039182 0.02688151]"
308,12,10000,1.0,3,0.4470971925707282,0.7279173399009116,0.9302841752754968,[0.04835666 0.0806049  0.87103844]
309,12,10000,1.0,1,0.7051397242149438,0.6477982732650204,0.8513722455642634,[1.]
310,12,10000,1.0,6,0.37101493113788897,0.3353022416427531,0.8134494673554776,[0.55956932 0.09583855 0.11434071 0.04563586 0.11590268 0.06871289]
311,12,10000,1.2,1,0.7996859455016362,0.10266637882812689,0.8808142584656743,[1.]
312,12,10000,1.2,9,0.9318995167716172,0.44571891646929374,0.8323641098630156,"[1.49281644e-01 1.57664200e-04 1.64816954e-01 2.02834607e-01
 9.31044925e-02 1.10865578e-02 8.15506704e-03 1.35979742e-01
 2.34583271e-01]"
313,12,10000,1.2,3,0.8957775887098951,0.12367069878147485,0.8738803414682401,[0.21044818 0.48969977 0.29985205]
314,12,10000,1.2,6,0.40636584862893665,0.8078449143018485,0.7771549312523901,[0.30624378 0.02467755 0.43490395 0.21436862 0.00556795 0.01423814]
315,12,10000,1.2,3,0.9960233797694045,0.4043848267306573,0.840800754581091,[0.53671964 0.35658361 0.10669675]
316,12,10000,1.2,3,0.6653998121402772,0.7768526321266863,0.7622451458014128,[0.18854883 0.15272492 0.65872625]
317,12,10000,1.2,6,0.37026503380542897,0.46349566273194165,0.855122200474601,[0.07261879 0.02065947 0.40719149 0.20272587 0.20192229 0.09488208]
318,12,10000,1.2,1,0.16442961548461943,0.7751779723181816,0.751965110122344,[1.]
319,12,10000,1.2,3,0.39374773581819944,0.7973913385002452,0.9117896224784569,[0.57036077 0.39638699 0.03325224]
320,12,10000,1.2,1,0.02806560737314734,0.6696639768836353,0.8710810093992328,[1.]
321,12,10000,1.4,9,0.45802166130662336,0.6131552703191945,0.831640398644182,"[0.12147928 0.06938897 0.23208089 0.13886662 0.03525367 0.07480348
 0.18308777 0.08574391 0.05929539]"
322,12,10000,1.4,1,0.882327202539066,0.790040144200438,0.7638591736886228,[1.]
323,12,10000,1.4,6,0.6413157709126959,0.45556693382331187,0.8473615612295701,[0.28462565 0.20194182 0.15869376 0.29173377 0.03663007 0.02637493]
324,12,10000,1.4,3,0.15891672846259053,0.2694952850322923,0.9069489160637051,[0.32975636 0.63084211 0.03940153]
325,12,10000,1.4,1,0.935824656244334,0.22817662903637784,0.8700334650352659,[1.]
326,12,10000,1.4,6,0.33806158278447085,0.9316612051172749,0.7708778746848061,[0.07537726 0.09568679 0.21427274 0.30167479 0.21177295 0.10121547]
327,12,10000,1.4,3,0.526211808475267,0.2699606441279714,0.8809608916146401,[0.30509721 0.17298523 0.52191756]
328,12,10000,1.4,9,0.3185837264220922,0.8461768079199141,0.8300208473414763,"[0.08989336 0.04846528 0.32412379 0.14610669 0.01239614 0.06524195
 0.16425692 0.12691075 0.02260511]"
329,12,10000,1.4,6,0.3404461877303957,0.30722231947138967,0.8711018534915247,[0.37474525 0.25451961 0.04602421 0.12108577 0.17027635 0.03334881]
330,12,10000,1.4,1,0.317338403280763,0.06698970136102936,0.9266233072507029,[1.]
331,12,10000,1.6,1,0.36588692921979815,0.9244470097809496,0.7730738365500547,[1.]
332,12,10000,1.6,1,0.43467871180671325,0.2900251655617622,0.8144730352659981,[1.]
333,12,10000,1.6,3,0.5534810732903095,0.9631795727380378,0.8039419387618847,[0.12676936 0.67932352 0.19390712]
334,12,10000,1.6,6,0.8015159639384202,0.17910280556633568,0.7997879118182408,[0.06844711 0.19744901 0.05074044 0.08094904 0.23382299 0.3685914 ]
335,12,10000,1.6,3,0.12687616041070804,0.8480113791697929,0.8801245260676376,[0.51835605 0.02533538 0.45630856]
336,12,10000,1.6,3,0.6207732469573218,0.924452278219479,0.8550203940717618,[0.61779185 0.35438307 0.02782508]
337,12,10000,1.6,6,0.6174897071748118,0.9354603638185987,0.8380525563547369,[0.02413678 0.21891537 0.13199764 0.18394255 0.24167228 0.19933539]
338,12,10000,1.6,9,0.6913052781003435,0.2843393551378726,0.7985620825591999,"[0.40570962 0.06854121 0.10837069 0.03033222 0.04831747 0.10883414
 0.13958131 0.06759492 0.02271842]"
339,12,10000,1.6,3,0.8998066026037123,0.35890729936277155,0.7570117615098536,[0.66007164 0.32194262 0.01798574]
340,12,10000,1.6,9,0.9901255290240557,0.29928045840244716,0.92966071336604,"[0.27612902 0.12018173 0.066863   0.06986796 0.11735949 0.25480452
 0.01565842 0.07786748 0.00126838]"
341,12,10000,1.8,9,0.8471601883517823,0.3748408522258504,0.834388848994067,"[0.15287781 0.29246696 0.02998995 0.05166652 0.04529451 0.10030991
 0.07584843 0.00158085 0.24996505]"
342,12,10000,1.8,3,0.6508578568688903,0.07142602587183966,0.8118903362173852,[0.10207291 0.30226432 0.59566276]
343,12,10000,1.8,9,0.20082020120493616,0.8812319605142053,0.7556265140673085,"[0.10763228 0.0299668  0.47505369 0.05961751 0.00293555 0.06353434
 0.05710983 0.04505117 0.15909881]"
344,12,10000,1.8,6,0.5720054133532673,0.1742138679944845,0.8984154844432899,[0.01299513 0.32354796 0.06428556 0.28804282 0.12053636 0.19059218]
345,12,10000,1.8,9,0.7285871322769183,0.9040063624592358,0.8261084283199891,"[0.10168778 0.11015116 0.20022474 0.07442117 0.07396341 0.19158086
 0.19670736 0.02224224 0.02902127]"
346,12,10000,1.8,1,0.9502301098742301,0.010968648315868506,0.7844559709116941,[1.]
347,12,10000,1.8,9,0.2740801991036619,0.35913635845485237,0.8222159173090383,"[0.03577007 0.02490456 0.07753063 0.07164919 0.31909969 0.24636615
 0.0489947  0.07624296 0.09944205]"
348,12,10000,1.8,6,0.4545715127642247,0.3887826758843106,0.831940355704969,[0.30129089 0.17597397 0.12006936 0.03176689 0.09662064 0.27427826]
349,12,10000,1.8,3,0.11334738168334246,0.08796783764015349,0.7846353903820686,[0.11697164 0.04614998 0.83687838]
350,12,10000,1.8,9,0.5180755957441121,0.12615387115470833,0.9290057529861271,"[0.02206843 0.08736177 0.05494959 0.27581373 0.06850747 0.18176368
 0.27447735 0.01337599 0.02168199]"
351,12,20000,1.0,9,0.692156943610001,0.8900372597782283,0.8525510548573095,"[0.02257312 0.14631068 0.24320958 0.08931264 0.09818765 0.03260596
 0.16224549 0.17703807 0.02851681]"
352,12,20000,1.0,6,0.46808156342748863,0.6223901861714612,0.9189650747185367,[0.27614757 0.27828172 0.17885907 0.04375156 0.0174368  0.20552328]
353,12,20000,1.0,3,0.12786386023039698,0.5141569357003738,0.8516999349164102,[0.27775091 0.36838994 0.35385915]
354,12,20000,1.0,1,0.6635150951439643,0.1879428327410006,0.8493264560859519,[1.]
355,12,20000,1.0,6,0.2839915020940078,0.9095394024652217,0.9140582278367612,[0.2777001  0.1058349  0.20278528 0.18024296 0.15994266 0.0734941 ]
356,12,20000,1.0,9,0.14606076387409772,0.028655408651993446,0.9104355231511845,"[0.03742624 0.17957215 0.08291095 0.1114582  0.01080099 0.28592634
 0.06940796 0.16856676 0.05393041]"
357,12,20000,1.0,6,0.11064135110599094,0.40745129417399506,0.7862155251146192,[0.00663702 0.05810608 0.5207481  0.12041127 0.05851464 0.23558289]
358,12,20000,1.0,9,0.03866743701326125,0.3673604167712875,0.8389713056182591,"[0.19526699 0.32971918 0.03338882 0.06051786 0.059506   0.01139184
 0.05122711 0.04413048 0.2148517 ]"
359,12,20000,1.0,1,0.9098394074438884,0.5606971280330842,0.8965884299663875,[1.]
360,12,20000,1.0,6,0.6241236917404123,0.587973819248831,0.7701524406955249,[0.14742569 0.08266177 0.15763032 0.16779794 0.31669291 0.12779137]
361,12,20000,1.2,6,0.41632756079246946,0.22079095975015867,0.7778058395136852,[0.12243393 0.18834377 0.01638673 0.02655095 0.2845052  0.36177942]
362,12,20000,1.2,1,0.17197715273554726,0.7616415820040446,0.8123982105543008,[1.]
363,12,20000,1.2,9,0.9155330444194962,0.78934549751278,0.8257184460446758,"[0.07178741 0.01568055 0.28402439 0.13922816 0.10292834 0.0296014
 0.25207019 0.07328715 0.03139241]"
364,12,20000,1.2,6,0.18353338740699687,0.565230905251568,0.9212041955453748,[0.00215002 0.10855194 0.14565523 0.41025064 0.15902407 0.1743681 ]
